Episode,Effort,Raw_Reward,Normalized_Reward,Loss,Baseline,LR,Std_Dev
385,100.0,2.305,-0.9467,-5.1963,0.0,0.000100,0.4122
386,56.63,2.3592,-0.8937,-4.2475,0.0,0.000100,0.412
387,100.0,2.3243,-0.9243,-5.0757,0.0,0.000100,0.4118
388,79.13,1.9893,-1.2356,-6.1395,0.0,0.000100,0.4116
389,48.1,2.689,-0.5764,-2.7601,0.0,0.000100,0.4114
390,44.52,4.2606,0.9009,4.0971,0.0,0.000100,0.4112
391,10.87,3.0157,-0.2709,-1.4637,0.0,0.000100,0.411
392,57.3,4.2235,0.8657,3.9434,0.0,0.000100,0.4108
393,0.0,4.0526,0.7033,3.6804,0.0,0.000100,0.4106
394,35.2,2.7998,-0.4781,-2.3291,0.0,0.000100,0.4104
395,9.04,3.0863,-0.2072,-1.1482,0.0,0.000100,0.4102
396,71.0,2.9116,-0.3719,-1.8589,0.0,0.000100,0.41
397,99.39,2.4596,-0.7982,-4.3772,0.0,0.000100,0.4098
398,72.14,4.1282,0.7806,3.6515,0.0,0.000100,0.4095
399,3.61,3.491,0.1765,0.842,0.0,0.000100,0.4093
400,45.72,4.4332,1.0676,4.8665,0.0,0.000100,0.4091
401,60.78,3.79,0.4568,2.0502,0.0,0.000100,0.4089
402,1.43,4.7691,1.3814,7.262,0.0,0.000100,0.4087
403,0.0,3.0145,-0.2823,-1.6025,0.0,0.000100,0.4085
404,28.71,3.5913,0.2651,1.176,0.0,0.000100,0.4083
405,45.29,5.0738,1.6665,7.637,0.0,0.000100,0.4081
406,53.85,4.564,1.1795,5.3787,0.0,0.000100,0.4079
407,45.3,4.0613,0.7016,3.1619,0.0,0.000100,0.4077
408,100.0,2.2645,-1.0004,-5.4937,0.0,0.000100,0.4075
409,100.0,1.9043,-1.3376,-7.3142,0.0,0.000100,0.4073
410,58.88,2.9593,-0.3373,-1.6615,0.0,0.000100,0.4071
411,20.48,5.0582,1.6465,7.9389,0.0,0.000100,0.4069
412,100.0,2.4855,-0.7876,-4.3503,0.0,0.000100,0.4067
413,64.45,3.6641,0.3283,1.4462,0.0,0.000100,0.4065
414,10.41,3.4797,0.1533,0.6809,0.0,0.000100,0.4063
415,53.54,3.6618,0.3257,1.4123,0.0,0.000100,0.4061
416,62.02,3.6415,0.3061,1.3333,0.0,0.000100,0.4059
417,26.77,3.4968,0.1681,0.7054,0.0,0.000100,0.4057
418,79.03,3.7384,0.3977,1.844,0.0,0.000100,0.4055
419,56.26,3.051,-0.2574,-1.2912,0.0,0.000100,0.4053
420,47.7,3.9902,0.6381,2.8504,0.0,0.000100,0.4051
421,0.0,3.0402,-0.269,-1.5508,0.0,0.000100,0.4049
422,8.52,3.541,0.2096,0.9699,0.0,0.000100,0.4047
423,90.53,1.1832,-2.0351,-10.5559,0.0,0.000100,0.4045
424,52.35,3.5415,0.2138,0.8874,0.0,0.000100,0.4043
425,87.08,3.1072,-0.2006,-1.1182,0.0,0.000100,0.4041
426,35.87,4.2378,0.8783,4.0048,0.0,0.000100,0.4039
427,36.38,4.9982,1.5987,7.3646,0.0,0.000100,0.4037
428,92.0,1.4621,-1.7676,-9.25,0.0,0.000100,0.4035
429,38.76,5.1651,1.7494,8.0357,0.0,0.000100,0.4032
430,46.67,4.0281,0.6684,2.9851,0.0,0.000100,0.403
431,29.78,3.6437,0.3027,1.3292,0.0,0.000100,0.4028
432,56.74,4.1193,0.7538,3.3873,0.0,0.000100,0.4026
433,94.93,2.2604,-1.0131,-5.4339,0.0,0.000100,0.4024
434,71.16,2.6234,-0.6665,-3.2796,0.0,0.000100,0.4022
435,63.4,3.5651,0.2301,0.969,0.0,0.000100,0.402
436,0.0,3.4415,0.1121,0.4868,0.0,0.000100,0.4018
437,90.77,2.9473,-0.3591,-1.9593,0.0,0.000100,0.4016
438,52.48,4.782,1.3891,6.3038,0.0,0.000100,0.4014
439,35.78,4.0653,0.7039,3.1788,0.0,0.000100,0.4012
440,30.27,3.7087,0.3629,1.6049,0.0,0.000100,0.401
441,74.87,2.315,-0.9672,-4.7657,0.0,0.000100,0.4008
442,63.11,3.8695,0.5181,2.3083,0.0,0.000100,0.4006
443,63.34,2.1732,-1.1021,-5.2577,0.0,0.000100,0.4004
444,19.25,5.1265,1.7152,8.2783,0.0,0.000100,0.4002
445,8.52,3.8279,0.4751,2.3197,0.0,0.000100,0.4
446,0.0,3.5539,0.2131,1.0225,0.0,0.000100,0.3998
447,6.43,3.4602,0.1234,0.5189,0.0,0.000100,0.3996
448,95.2,1.9752,-1.2944,-6.9353,0.0,0.000100,0.3994
449,29.67,3.7457,0.3987,1.7697,0.0,0.000100,0.3992
450,32.1,5.2102,1.7926,8.3092,0.0,0.000100,0.399
451,16.32,4.9947,1.5806,7.7025,0.0,0.000100,0.3988
452,42.72,3.3836,0.0443,0.0872,0.0,0.000099,0.3986
453,56.71,3.4566,0.1138,0.4071,0.0,0.000099,0.3984
454,33.74,3.0095,-0.313,-1.5868,0.0,0.000099,0.3982
455,77.4,3.3261,-0.0102,-0.1744,0.0,0.000099,0.398
456,79.07,2.0518,-1.2271,-6.1152,0.0,0.000099,0.3978
457,83.7,3.1203,-0.2042,-1.1442,0.0,0.000099,0.3976
458,0.85,3.3597,0.0252,0.0001,0.0,0.000099,0.3974
459,100.0,2.4855,-0.8118,-4.5291,0.0,0.000099,0.3972
460,93.36,2.629,-0.6732,-3.6417,0.0,0.000099,0.397
461,0.0,4.75,1.359,7.1694,0.0,0.000099,0.3968
462,75.93,2.3844,-0.9083,-4.507,0.0,0.000099,0.3966
463,0.0,4.75,1.357,7.1595,0.0,0.000099,0.3965
464,90.5,3.1687,-0.1585,-0.945,0.0,0.000099,0.3963
465,67.35,2.0508,-1.2278,-5.8966,0.0,0.000099,0.3961
466,60.18,2.5471,-0.7506,-3.602,0.0,0.000099,0.3959
467,46.29,3.8179,0.4681,2.0313,0.0,0.000099,0.3957
468,59.59,4.7121,1.3228,6.0025,0.0,0.000099,0.3955
469,46.18,2.6035,-0.6992,-3.3381,0.0,0.000099,0.3953
470,63.11,2.239,-1.0468,-4.9966,0.0,0.000099,0.3951
471,51.01,2.5502,-0.7468,-3.5538,0.0,0.000099,0.3949
472,66.24,3.7894,0.4427,1.9525,0.0,0.000099,0.3947
473,48.98,4.9942,1.5946,7.2065,0.0,0.000099,0.3945
474,78.79,2.7813,-0.528,-2.6967,0.0,0.000099,0.3943
475,31.6,3.8607,0.5078,2.2626,0.0,0.000099,0.3941
476,35.59,3.9829,0.6243,2.7845,0.0,0.000099,0.3939
477,31.98,3.4212,0.084,0.2722,0.0,0.000099,0.3937
478,6.1,3.2597,-0.0714,-0.5009,0.0,0.000099,0.3935
479,12.84,3.1602,-0.167,-0.9665,0.0,0.000099,0.3933
480,12.77,3.0844,-0.2399,-1.3333,0.0,0.000099,0.3931
481,100.0,2.3044,-0.991,-5.5053,0.0,0.000099,0.3929
482,62.85,2.1874,-1.1015,-5.2424,0.0,0.000099,0.3927
483,29.15,3.4119,0.0806,0.2582,0.0,0.000099,0.3925
484,83.57,1.4727,-1.7856,-8.9971,0.0,0.000099,0.3923
485,13.07,3.6596,0.3226,1.4938,0.0,0.000099,0.3921
486,48.09,2.5629,-0.7346,-3.4878,0.0,0.000099,0.3919
487,41.02,4.828,1.4477,6.558,0.0,0.000099,0.3917
488,32.89,2.8334,-0.4753,-2.3385,0.0,0.000099,0.3915
489,86.9,1.6593,-1.6027,-8.2077,0.0,0.000099,0.3913
490,75.79,3.3731,0.0488,0.1188,0.0,0.000099,0.3911
491,59.35,2.5399,-0.7538,-3.5932,0.0,0.000099,0.3909
492,81.93,3.4938,0.1666,0.7071,0.0,0.000099,0.3907
493,21.29,3.0308,-0.2803,-1.4697,0.0,0.000099,0.3905
494,70.98,3.5531,0.2244,0.9533,0.0,0.000099,0.3904
495,49.89,4.7886,1.4159,6.3829,0.0,0.000099,0.3902
496,32.45,2.86,-0.4482,-2.2038,0.0,0.000099,0.39
497,3.28,4.4867,1.1232,5.8168,0.0,0.000099,0.3898
498,31.51,5.2119,1.8168,8.4077,0.0,0.000099,0.3896
499,57.43,3.5819,0.2435,1.0138,0.0,0.000099,0.3894
500,0.0,4.4971,1.125,5.9398,0.0,0.000099,0.3892
501,8.15,3.8244,0.4747,2.3246,0.0,0.000099,0.389
502,0.0,3.4244,0.0881,0.3539,0.0,0.000099,0.3888
503,0.0,3.1136,-0.2124,-1.2657,0.0,0.000099,0.3886
504,100.0,1.9575,-1.3283,-7.3343,0.0,0.000099,0.3884
505,27.23,3.532,0.1951,0.8098,0.0,0.000099,0.3882
506,100.0,2.4032,-0.8966,-4.9924,0.0,0.000099,0.388
507,100.0,2.0706,-1.2159,-6.7265,0.0,0.000099,0.3878
508,100.0,1.4556,-1.8038,-9.9187,0.0,0.000099,0.3876
509,100.0,2.1009,-1.1775,-6.5168,0.0,0.000099,0.3874
510,0.0,3.3744,0.0523,0.162,0.0,0.000099,0.3872
511,20.56,3.313,-0.0071,-0.1455,0.0,0.000099,0.387
512,100.0,1.6792,-1.5826,-8.7129,0.0,0.000099,0.3869
513,13.0,3.4234,0.1026,0.4047,0.0,0.000099,0.3867
514,33.9,3.8553,0.5197,2.3146,0.0,0.000099,0.3865
515,0.0,4.2,0.8518,4.4792,0.0,0.000099,0.3863
516,56.35,4.3698,1.0143,4.5541,0.0,0.000099,0.3861
517,80.85,1.6666,-1.5971,-7.9393,0.0,0.000099,0.3859
518,45.27,3.6599,0.3292,1.4076,0.0,0.000099,0.3857
519,83.62,3.4893,0.164,0.7119,0.0,0.000099,0.3855
520,66.74,3.6989,0.3666,1.6142,0.0,0.000099,0.3853
521,37.67,3.0375,-0.2741,-1.3635,0.0,0.000099,0.3851
522,52.9,3.111,-0.2026,-1.0242,0.0,0.000099,0.3849
523,26.27,3.6758,0.3454,1.5417,0.0,0.000099,0.3847
524,0.0,3.2582,-0.0603,-0.4299,0.0,0.000099,0.3845
525,60.0,3.7258,0.394,1.719,0.0,0.000099,0.3843
526,91.61,2.906,-0.4035,-2.1893,0.0,0.000099,0.3842
527,5.22,3.5175,0.192,0.9011,0.0,0.000099,0.384
528,100.0,2.4004,-0.8958,-4.9754,0.0,0.000099,0.3838
529,72.03,4.2161,0.8736,4.0459,0.0,0.000099,0.3836
530,11.98,3.3006,-0.0194,-0.1971,0.0,0.000099,0.3834
531,71.22,2.0501,-1.2375,-5.9481,0.0,0.000099,0.3832
532,100.0,2.0083,-1.2751,-7.039,0.0,0.000099,0.383
533,26.33,4.7837,1.4278,6.6792,0.0,0.000099,0.3828
534,100.0,1.5422,-1.7243,-9.4819,0.0,0.000099,0.3826
535,39.29,3.3684,0.0518,0.1467,0.0,0.000099,0.3824
536,100.0,1.6154,-1.649,-9.0711,0.0,0.000099,0.3822
537,69.78,3.3031,-0.0086,-0.1305,0.0,0.000099,0.382
538,8.03,3.2272,-0.0825,-0.5162,0.0,0.000099,0.3819
539,56.82,4.5394,1.1926,5.3772,0.0,0.000099,0.3817
540,40.12,4.6484,1.2955,5.8608,0.0,0.000099,0.3815
541,0.0,4.75,1.3905,7.4109,0.0,0.000099,0.3813
542,88.94,1.3375,-1.9177,-9.8715,0.0,0.000099,0.3811
543,23.66,3.7154,0.3872,1.7662,0.0,0.000099,0.3809
544,89.33,3.1796,-0.1325,-0.7667,0.0,0.000099,0.3807
545,0.0,3.0832,-0.226,-1.3104,0.0,0.000099,0.3805
546,48.6,3.0196,-0.2874,-1.3946,0.0,0.000099,0.3803
547,72.6,3.7128,0.3864,1.7482,0.0,0.000099,0.3801
548,46.92,4.8499,1.489,6.7044,0.0,0.000099,0.3799
549,47.12,4.243,0.8974,4.006,0.0,0.000099,0.3798
550,85.58,1.3916,-1.8682,-9.4538,0.0,0.000099,0.3796
551,52.69,3.8307,0.4981,2.1861,0.0,0.000099,0.3794
552,52.31,2.8316,-0.4716,-2.2348,0.0,0.000099,0.3792
553,73.93,3.6652,0.3382,1.525,0.0,0.000099,0.379
554,100.0,1.8783,-1.3959,-7.699,0.0,0.000099,0.3788
555,100.0,2.4855,-0.8047,-4.4769,0.0,0.000099,0.3786
556,27.97,5.1507,1.7792,8.2969,0.0,0.000099,0.3784
557,6.05,4.9226,1.5531,7.9947,0.0,0.000099,0.3782
558,93.03,2.0055,-1.2702,-6.7216,0.0,0.000099,0.3781
559,25.39,2.9232,-0.3811,-1.8966,0.0,0.000099,0.3779
560,24.5,3.9296,0.5934,2.7417,0.0,0.000099,0.3777
561,58.93,4.7337,1.3695,6.1919,0.0,0.000099,0.3775
562,68.03,3.0329,-0.278,-1.3856,0.0,0.000099,0.3773
563,22.08,3.908,0.5698,2.6524,0.0,0.000099,0.3771
564,99.01,2.0572,-1.2232,-6.7222,0.0,0.000099,0.3769
565,38.72,4.2227,0.8756,3.9297,0.0,0.000099,0.3767
566,3.29,3.4594,0.1351,0.622,0.0,0.000099,0.3765
567,8.34,3.3412,0.0203,0.0121,0.0,0.000099,0.3764
568,100.0,2.4206,-0.8729,-4.8582,0.0,0.000099,0.3762
569,100.0,1.207,-2.0431,-11.2436,0.0,0.000099,0.376
570,39.19,5.1605,1.782,8.0772,0.0,0.000099,0.3758
571,65.1,2.3579,-0.9275,-4.386,0.0,0.000099,0.3756
572,21.65,3.3183,0.0016,-0.081,0.0,0.000099,0.3754
573,5.92,4.9193,1.5473,7.9702,0.0,0.000099,0.3752
574,0.0,3.4906,0.1655,0.8009,0.0,0.000099,0.375
575,31.34,4.7955,1.4247,6.5473,0.0,0.000099,0.3749
576,73.85,1.8355,-1.434,-6.913,0.0,0.000099,0.3747
577,0.0,3.0815,-0.2299,-1.3378,0.0,0.000099,0.3745
578,55.23,3.8903,0.5516,2.424,0.0,0.000099,0.3743
579,27.95,3.268,-0.0505,-0.3273,0.0,0.000099,0.3741
580,85.0,3.2814,-0.0375,-0.2799,0.0,0.000099,0.3739
581,76.88,2.1402,-1.1413,-5.5853,0.0,0.000099,0.3737
582,86.3,3.4395,0.1175,0.4988,0.0,0.000099,0.3735
583,40.45,4.1904,0.8446,3.7686,0.0,0.000099,0.3734
584,8.04,3.4128,0.0902,0.3704,0.0,0.000099,0.3732
585,0.0,3.0638,-0.2485,-1.4398,0.0,0.000099,0.373
586,0.0,3.4456,0.1224,0.566,0.0,0.000099,0.3728
587,45.71,2.613,-0.6863,-3.206,0.0,0.000099,0.3726
588,86.58,2.4439,-0.8496,-4.3742,0.0,0.000099,0.3724
589,100.0,2.4855,-0.808,-4.5121,0.0,0.000099,0.3722
590,20.8,3.3687,0.0516,0.1596,0.0,0.000099,0.3721
591,25.57,2.9214,-0.3837,-1.9056,0.0,0.000099,0.3719
592,62.66,2.6759,-0.6224,-2.9491,0.0,0.000099,0.3717
593,84.58,3.5452,0.2254,1.036,0.0,0.000099,0.3715
594,68.33,4.3814,1.0399,4.7677,0.0,0.000099,0.3713
595,8.29,3.9114,0.5804,2.8959,0.0,0.000099,0.3711
596,30.78,2.8615,-0.4445,-2.1538,0.0,0.000099,0.3709
597,72.03,3.5849,0.2623,1.1539,0.0,0.000099,0.3708
598,45.88,4.3854,1.0433,4.6496,0.0,0.000099,0.3706
599,64.74,3.6562,0.3299,1.4398,0.0,0.000099,0.3704
600,44.87,4.0426,0.7071,3.125,0.0,0.000099,0.3702
601,85.84,3.329,0.0085,-0.0455,0.0,0.000099,0.37
602,46.06,4.4559,1.1107,4.9503,0.0,0.000099,0.3698
603,0.0,3.2942,-0.0275,-0.2418,0.0,0.000099,0.3696
604,7.61,4.9606,1.6018,8.1764,0.0,0.000099,0.3695
605,31.62,2.8847,-0.4307,-2.0888,0.0,0.000099,0.3693
606,100.0,2.4775,-0.8286,-4.6339,0.0,0.000099,0.3691
607,72.3,3.4143,0.0896,0.3311,0.0,0.000099,0.3689
608,93.74,1.0415,-2.2272,-11.8032,0.0,0.000099,0.3687
609,28.83,3.9656,0.6313,2.8616,0.0,0.000099,0.3685
610,58.61,2.3068,-0.9898,-4.6031,0.0,0.000099,0.3683
611,40.31,4.8503,1.4945,6.7163,0.0,0.000099,0.3682
612,0.0,4.4757,1.1263,6.0035,0.0,0.000099,0.368
613,100.0,2.3667,-0.933,-5.2103,0.0,0.000099,0.3678
614,0.0,3.3121,-0.0092,-0.1491,0.0,0.000099,0.3676
615,42.58,3.0578,-0.2576,-1.261,0.0,0.000099,0.3674
616,44.4,3.2093,-0.1092,-0.5866,0.0,0.000099,0.3672
617,15.67,3.5501,0.2244,1.013,0.0,0.000099,0.3671
618,24.02,2.9366,-0.3766,-1.8854,0.0,0.000099,0.3669
619,43.88,3.1364,-0.1805,-0.9097,0.0,0.000099,0.3667
620,17.33,4.5854,1.2395,5.9767,0.0,0.000099,0.3665
621,98.42,2.4938,-0.8119,-4.5029,0.0,0.000099,0.3663
622,35.67,3.2585,-0.0613,-0.3733,0.0,0.000099,0.3661
623,28.05,3.5263,0.2016,0.8515,0.0,0.000099,0.366
624,15.81,3.6487,0.3217,1.4919,0.0,0.000099,0.3658
625,29.51,4.4652,1.123,5.1431,0.0,0.000099,0.3656
626,100.0,1.2147,-2.0655,-11.429,0.0,0.000099,0.3654
627,61.53,4.138,0.8013,3.5729,0.0,0.000099,0.3652
628,0.0,3.3809,0.0583,0.2154,0.0,0.000099,0.365
629,17.63,4.3618,1.02,4.8917,0.0,0.000099,0.3649
630,16.65,3.0761,-0.2425,-1.2879,0.0,0.000099,0.3647
631,81.03,2.349,-0.9556,-4.7763,0.0,0.000099,0.3645
632,5.5,3.1055,-0.212,-1.2089,0.0,0.000099,0.3643
633,0.0,3.0145,-0.3012,-1.7354,0.0,0.000099,0.3641
634,45.87,3.1259,-0.1914,-0.9572,0.0,0.000099,0.364
635,92.78,2.6159,-0.6929,-3.7237,0.0,0.000099,0.3638
636,57.53,3.7453,0.4197,1.8134,0.0,0.000099,0.3636
637,38.52,5.1676,1.816,8.1809,0.0,0.000099,0.3634
638,0.0,4.5786,1.2338,6.5959,0.0,0.000099,0.3632
639,62.61,3.402,0.0761,0.2555,0.0,0.000099,0.363
640,54.5,4.8469,1.4951,6.667,0.0,0.000099,0.3629
641,32.39,2.8402,-0.4785,-2.305,0.0,0.000099,0.3627
642,100.0,2.2066,-1.1002,-6.1486,0.0,0.000099,0.3625
643,65.02,2.9983,-0.3208,-1.5744,0.0,0.000099,0.3623
644,60.49,3.5436,0.216,0.8876,0.0,0.000099,0.3621
645,100.0,2.228,-1.0788,-6.0337,0.0,0.000099,0.362
646,71.66,2.6943,-0.6186,-3.0068,0.0,0.000099,0.3618
647,14.29,3.4058,0.0828,0.3108,0.0,0.000099,0.3616
648,20.16,5.1701,1.8175,8.6764,0.0,0.000099,0.3614
649,10.04,3.8291,0.4962,2.4246,0.0,0.000099,0.3612
650,36.19,3.3643,0.0382,0.077,0.0,0.000099,0.3611
651,36.3,3.4208,0.0939,0.3307,0.0,0.000099,0.3609
652,100.0,1.8496,-1.4534,-8.0992,0.0,0.000099,0.3607
653,100.0,2.4149,-0.8947,-5.0278,0.0,0.000099,0.3605
654,100.0,1.7078,-1.5878,-8.8393,0.0,0.000099,0.3603
655,83.48,3.6105,0.2863,1.3187,0.0,0.000099,0.3602
656,20.43,3.1649,-0.1529,-0.8353,0.0,0.000099,0.36
657,46.25,3.9658,0.6366,2.7739,0.0,0.000099,0.3598
658,14.46,3.6877,0.3618,1.6986,0.0,0.000099,0.3596
659,63.54,3.5321,0.208,0.8588,0.0,0.000099,0.3594
660,0.0,3.0145,-0.3034,-1.751,0.0,0.000099,0.3593
661,51.1,4.9538,1.6104,7.1568,0.0,0.000099,0.3591
662,15.31,4.2005,0.865,4.1787,0.0,0.000099,0.3589
663,71.06,4.2608,0.9233,4.2311,0.0,0.000099,0.3587
664,92.72,2.0571,-1.2518,-6.6588,0.0,0.000099,0.3585
665,33.58,3.2554,-0.0682,-0.4094,0.0,0.000099,0.3584
666,66.97,2.2045,-1.1051,-5.2047,0.0,0.000099,0.3582
667,11.95,3.6527,0.3259,1.5401,0.0,0.000099,0.358
668,57.86,4.7072,1.3658,6.0867,0.0,0.000099,0.3578
669,42.44,3.1784,-0.1451,-0.7511,0.0,0.000099,0.3576
670,38.82,2.7419,-0.5762,-2.7114,0.0,0.000099,0.3575
671,55.18,4.2371,0.9021,3.9716,0.0,0.000099,0.3573
672,0.0,4.75,1.4066,7.5449,0.0,0.000099,0.3571
673,67.47,2.6537,-0.6658,-3.18,0.0,0.000099,0.3569
674,75.23,2.356,-0.959,-4.6678,0.0,0.000099,0.3567
675,80.14,1.6063,-1.6958,-8.3642,0.0,0.000099,0.3566
676,33.44,3.0599,-0.2594,-1.29,0.0,0.000099,0.3564
677,32.48,3.2616,-0.0599,-0.3748,0.0,0.000099,0.3562
678,75.96,2.9159,-0.4017,-2.0187,0.0,0.000099,0.356
679,30.88,3.3809,0.0587,0.1734,0.0,0.000099,0.3559
680,97.34,2.5756,-0.7384,-4.099,0.0,0.000099,0.3557
681,4.66,3.3772,0.0561,0.1929,0.0,0.000099,0.3555
682,73.35,3.351,0.0301,0.0458,0.0,0.000099,0.3553
683,87.13,2.7366,-0.5792,-3.0308,0.0,0.000099,0.3551
684,23.27,3.1554,-0.1632,-0.8707,0.0,0.000099,0.355
685,100.0,2.4632,-0.85,-4.7899,0.0,0.000099,0.3548
686,70.23,3.3417,0.0232,0.0162,0.0,0.000099,0.3546
687,0.0,3.0145,-0.3021,-1.7428,0.0,0.000099,0.3544
688,53.41,3.1882,-0.1291,-0.6684,0.0,0.000099,0.3543
689,100.0,2.4855,-0.8279,-4.6647,0.0,0.000099,0.3541
690,41.7,5.1298,1.8009,8.0321,0.0,0.000099,0.3539
691,3.17,4.8455,1.5145,7.9763,0.0,0.000099,0.3537
692,57.75,4.598,1.2662,5.6307,0.0,0.000099,0.3535
693,0.0,4.0976,0.7683,4.0915,0.0,0.000099,0.3534
694,78.17,3.3537,0.0292,0.0501,0.0,0.000099,0.3532
695,63.61,2.492,-0.8266,-3.8653,0.0,0.000099,0.353
696,31.0,4.2735,0.9438,4.2648,0.0,0.000099,0.3528
697,85.01,2.592,-0.7278,-3.7342,0.0,0.000099,0.3527
698,53.71,4.0533,0.7253,3.1662,0.0,0.000099,0.3525
699,0.0,3.5109,0.1854,0.9101,0.0,0.000099,0.3523
700,82.34,3.001,-0.3223,-1.6839,0.0,0.000099,0.3521
701,10.33,4.0974,0.7695,3.8155,0.0,0.000099,0.352
702,46.71,4.8695,1.5356,6.7892,0.0,0.000099,0.3518
703,100.0,2.4633,-0.8598,-4.8573,0.0,0.000099,0.3516
704,0.0,4.4636,1.1309,6.061,0.0,0.000099,0.3514
705,6.7,4.008,0.6765,3.4165,0.0,0.000099,0.3513
706,62.92,4.0223,0.69,3.0441,0.0,0.000099,0.3511
707,93.01,1.5426,-1.7762,-9.4522,0.0,0.000099,0.3509
708,32.49,2.8388,-0.4858,-2.331,0.0,0.000099,0.3507
709,76.74,1.7325,-1.5834,-7.6855,0.0,0.000099,0.3506
710,28.25,4.8164,1.4805,6.7848,0.0,0.000099,0.3504
711,82.4,3.0925,-0.2325,-1.2521,0.0,0.000099,0.3502
712,65.8,2.099,-1.2183,-5.6935,0.0,0.000099,0.35
713,0.0,3.3013,-0.0231,-0.2381,0.0,0.000099,0.3499
714,0.0,3.6657,0.3391,1.739,0.0,0.000099,0.3497
715,12.99,3.4392,0.1136,0.4623,0.0,0.000099,0.3495
716,100.0,1.3405,-1.9701,-11.0173,0.0,0.000099,0.3493
717,100.0,1.9762,-1.3356,-7.5047,0.0,0.000099,0.3492
718,87.31,2.0281,-1.2817,-6.6051,0.0,0.000099,0.349
719,33.05,3.6262,0.3051,1.2996,0.0,0.000099,0.3488
720,53.9,2.4284,-0.8841,-4.0552,0.0,0.000099,0.3486
721,0.0,3.4803,0.1612,0.7787,0.0,0.000099,0.3485
722,52.77,4.2505,0.926,4.0538,0.0,0.000099,0.3483
723,69.85,3.8278,0.5051,2.2567,0.0,0.000099,0.3481
724,0.0,3.9569,0.633,3.3593,0.0,0.000099,0.3479
725,26.35,5.1771,1.8423,8.5329,0.0,0.000099,0.3478
726,0.0,3.2693,-0.0539,-0.3921,0.0,0.000099,0.3476
727,48.34,3.7362,0.4101,1.7429,0.0,0.000099,0.3474
728,86.91,2.457,-0.8618,-4.4574,0.0,0.000099,0.3472
729,93.7,1.9802,-1.3339,-7.1591,0.0,0.000099,0.3471
730,44.53,4.8871,1.5542,6.8643,0.0,0.000099,0.3469
731,38.9,5.0182,1.6801,7.4838,0.0,0.000099,0.3467
732,51.76,4.4497,1.1142,4.8873,0.0,0.000099,0.3465
733,56.34,2.3669,-0.9516,-4.3619,0.0,0.000099,0.3464
734,77.82,2.4001,-0.9176,-4.5093,0.0,0.000099,0.3462
735,34.5,3.1311,-0.1918,-0.9669,0.0,0.000099,0.346
736,34.5,3.8626,0.5343,2.3373,0.0,0.000099,0.3459
737,9.61,3.0187,-0.3041,-1.6545,0.0,0.000099,0.3457
738,0.0,3.2588,-0.0653,-0.4609,0.0,0.000099,0.3455
739,9.32,4.5766,1.2437,6.2686,0.0,0.000099,0.3453
740,46.73,3.6336,0.3056,1.2691,0.0,0.000099,0.3452
741,64.31,2.2141,-1.1055,-5.1359,0.0,0.000099,0.345
742,75.22,2.8311,-0.4912,-2.431,0.0,0.000099,0.3448
743,37.18,4.9091,1.5741,7.0157,0.0,0.000099,0.3446
744,57.2,3.4346,0.1074,0.3855,0.0,0.000099,0.3445
745,46.36,4.4574,1.1237,4.9161,0.0,0.000099,0.3443
746,25.04,2.9268,-0.3991,-1.9762,0.0,0.000099,0.3441
747,57.5,4.362,1.0285,4.5166,0.0,0.000099,0.344
748,59.88,4.4605,1.1249,4.9693,0.0,0.000099,0.3438
749,22.45,5.1655,1.8213,8.5548,0.0,0.000099,0.3436
750,68.28,4.3034,0.9633,4.3385,0.0,0.000099,0.3434
751,5.74,4.5049,1.1618,5.9814,0.0,0.000099,0.3433
752,12.35,3.0112,-0.3223,-1.7354,0.0,0.000099,0.3431
753,100.0,2.047,-1.2788,-7.2354,0.0,0.000099,0.3429
754,41.2,4.9714,1.6238,7.1615,0.0,0.000099,0.3428
755,60.68,3.6897,0.351,1.4686,0.0,0.000099,0.3426
756,49.97,3.2827,-0.0532,-0.353,0.0,0.000099,0.3424
757,43.16,4.7,1.3531,5.9261,0.0,0.000099,0.3422
758,23.75,3.4197,0.081,0.2586,0.0,0.000099,0.3421
759,24.07,5.0436,1.6911,7.8504,0.0,0.000099,0.3419
760,93.7,1.6474,-1.6768,-9.0354,0.0,0.000099,0.3417
761,39.25,2.9735,-0.3614,-1.7493,0.0,0.000099,0.3416
762,7.75,4.964,1.6099,8.1973,0.0,0.000099,0.3414
763,100.0,2.4337,-0.8971,-5.142,0.0,0.000099,0.3412
764,0.0,3.1213,-0.2153,-1.3282,0.0,0.000099,0.341
765,27.06,5.2122,1.8535,8.493,0.0,0.000099,0.3409
766,39.6,3.7716,0.4263,1.7792,0.0,0.000099,0.3407
767,17.89,3.6015,0.2576,1.1108,0.0,0.000099,0.3405
768,100.0,2.054,-1.2746,-7.2564,0.0,0.000099,0.3404
769,82.48,2.9832,-0.3534,-1.8887,0.0,0.000099,0.3402
770,100.0,2.1285,-1.1991,-6.8394,0.0,0.000099,0.34
771,36.45,3.1585,-0.1778,-0.9412,0.0,0.000099,0.3399
772,56.77,3.287,-0.0503,-0.3626,0.0,0.000099,0.3397
773,62.48,2.9647,-0.37,-1.8123,0.0,0.000099,0.3395
774,33.69,3.5314,0.1928,0.7373,0.0,0.000099,0.3393
775,35.52,2.795,-0.5387,-2.574,0.0,0.000099,0.3392
776,26.52,3.9916,0.6505,2.892,0.0,0.000099,0.339
